id,price_id,min_quantity,max_quantity,tier_price,created_at,updated_at
,133,100000,200000,0.1852,"2026-04-09 20:05:00",
,134,1000,10999,0.2344,"2026-04-09 20:05:00",
,134,11000,49999,0.2337,"2026-04-09 20:05:00",
,134,50000,99999,0.2330,"2026-04-09 20:05:00",
,134,100000,200000,0.2317,"2026-04-09 20:05:00",
,135,1000,10999,0.2156,"2026-04-09 20:05:00",
,135,11000,49999,0.2024,"2026-04-09 20:05:00",
,135,50000,99999,0.1892,"2026-04-09 20:05:00",
,135,100000,200000,0.1748,"2026-04-09 20:05:00",
,136,1000,10999,0.2156,"2026-04-09 20:05:00",
,136,11000,49999,0.2024,"2026-04-09 20:05:00",
,136,50000,99999,0.1892,"2026-04-09 20:05:00",
,136,100000,200000,0.1748,"2026-04-09 20:05:00",
,137,1000,10999,0.2156,"2026-04-09 20:05:00",
,137,11000,49999,0.2024,"2026-04-09 20:05:00",
,137,50000,99999,0.1892,"2026-04-09 20:05:00",
,137,100000,200000,0.1748,"2026-04-09 20:05:00",
,138,1000,10999,0.2359,"2026-04-09 20:05:00",
,138,11000,49999,0.2288,"2026-04-09 20:05:00",
,138,50000,99999,0.2216,"2026-04-09 20:05:00",
,138,100000,200000,0.2073,"2026-04-09 20:05:00",
,139,1000,10999,0.2229,"2026-04-09 20:05:00",
,139,11000,49999,0.2160,"2026-04-09 20:05:00",
,139,50000,99999,0.2091,"2026-04-09 20:05:00",
,139,100000,200000,0.1954,"2026-04-09 20:05:00",
,140,1000,10999,0.2398,"2026-04-09 20:05:00",
,140,11000,49999,0.2330,"2026-04-09 20:05:00",
,140,50000,99999,0.2261,"2026-04-09 20:05:00",
,140,100000,200000,0.2123,"2026-04-09 20:05:00",
,141,1000,10999,0.2255,"2026-04-09 20:05:00",
,141,11000,49999,0.2185,"2026-04-09 20:05:00",
,141,50000,99999,0.2115,"2026-04-09 20:05:00",
,141,100000,200000,0.1974,"2026-04-09 20:05:00",
,142,1000,10999,0.2163,"2026-04-09 20:05:00",
,142,11000,49999,0.2098,"2026-04-09 20:05:00",
,142,50000,99999,0.2033,"2026-04-09 20:05:00",
,142,100000,200000,0.1872,"2026-04-09 20:05:00",
,144,1000,10999,0.1871,"2026-04-09 20:05:00",
,144,11000,49999,0.1801,"2026-04-09 20:05:00",
,144,50000,99999,0.1731,"2026-04-09 20:05:00",
,144,100000,200000,0.1659,"2026-04-09 20:05:00",
,145,1000,10999,0.1871,"2026-04-09 20:05:00",
,145,11000,49999,0.1801,"2026-04-09 20:05:00",
,145,50000,99999,0.1731,"2026-04-09 20:05:00",
,145,100000,200000,0.1659,"2026-04-09 20:05:00",
,146,1000,10999,0.1871,"2026-04-09 20:05:00",
,146,11000,49999,0.1801,"2026-04-09 20:05:00",
,146,50000,99999,0.1731,"2026-04-09 20:05:00",
,146,100000,200000,0.1659,"2026-04-09 20:05:00",
,147,1000,10999,0.1871,"2026-04-09 20:05:00",
,147,11000,49999,0.1801,"2026-04-09 20:05:00",
,147,50000,99999,0.1731,"2026-04-09 20:05:00",
,147,100000,200000,0.1659,"2026-04-09 20:05:00",
,148,1000,10999,0.1872,"2026-04-09 20:05:00",
,148,11000,49999,0.1799,"2026-04-09 20:05:00",
,148,50000,99999,0.1726,"2026-04-09 20:05:00",
,148,100000,200000,0.1649,"2026-04-09 20:05:00",
,150,1000,10999,0.2010,"2026-04-09 20:05:00",
,150,11000,49999,0.1940,"2026-04-09 20:05:00",
,150,50000,99999,0.1870,"2026-04-09 20:05:00",
,150,100000,200000,0.1798,"2026-04-09 20:05:00",
,151,1000,10999,0.2010,"2026-04-09 20:05:00",
,151,11000,49999,0.1940,"2026-04-09 20:05:00",
,151,50000,99999,0.1870,"2026-04-09 20:05:00",
,151,100000,200000,0.1798,"2026-04-09 20:05:00",
,152,1000,10999,0.1875,"2026-04-09 20:05:00",
,152,11000,49999,0.1807,"2026-04-09 20:05:00",
,152,50000,99999,0.1738,"2026-04-09 20:05:00",
,152,100000,200000,0.1669,"2026-04-09 20:05:00",
,153,1000,10999,0.1874,"2026-04-09 20:05:00",
,153,11000,49999,0.1804,"2026-04-09 20:05:00",
,153,50000,99999,0.1734,"2026-04-09 20:05:00",
,153,100000,200000,0.1662,"2026-04-09 20:05:00",
,154,1000,10999,0.1875,"2026-04-09 20:05:00",
,154,11000,49999,0.1807,"2026-04-09 20:05:00",
,154,50000,99999,0.1738,"2026-04-09 20:05:00",
,154,100000,200000,0.1669,"2026-04-09 20:05:00",
,155,1000,10999,0.1875,"2026-04-09 20:05:00",
,155,11000,49999,0.1807,"2026-04-09 20:05:00",
,155,50000,99999,0.1738,"2026-04-09 20:05:00",
,155,100000,200000,0.1669,"2026-04-09 20:05:00",
,156,1000,10999,0.1875,"2026-04-09 20:05:00",
,156,11000,49999,0.1807,"2026-04-09 20:05:00",
,156,50000,99999,0.1738,"2026-04-09 20:05:00",
,156,100000,200000,0.1669,"2026-04-09 20:05:00",
,157,1000,10999,0.1875,"2026-04-09 20:05:00",
,157,11000,49999,0.1807,"2026-04-09 20:05:00",
,157,50000,99999,0.1738,"2026-04-09 20:05:00",
,157,100000,200000,0.1669,"2026-04-09 20:05:00",
,158,1000,10999,0.1875,"2026-04-09 20:05:00",
,158,11000,49999,0.1807,"2026-04-09 20:05:00",
,158,50000,99999,0.1738,"2026-04-09 20:05:00",
,158,100000,200000,0.1669,"2026-04-09 20:05:00",
,159,1000,10999,0.2344,"2026-04-09 20:05:00",
,159,11000,49999,0.2337,"2026-04-09 20:05:00",
,159,50000,99999,0.2330,"2026-04-09 20:05:00",
,159,100000,200000,0.2317,"2026-04-09 20:05:00",
,160,1000,10999,0.1907,"2026-04-09 20:05:00",
,160,11000,49999,0.1831,"2026-04-09 20:05:00",
,160,50000,99999,0.1755,"2026-04-09 20:05:00",
,160,100000,200000,0.1673,"2026-04-09 20:05:00",
,161,1000,10999,0.1907,"2026-04-09 20:05:00",
,161,11000,49999,0.1831,"2026-04-09 20:05:00",
,161,50000,99999,0.1755,"2026-04-09 20:05:00",
,161,100000,200000,0.1673,"2026-04-09 20:05:00",
,162,1000,10999,0.1907,"2026-04-09 20:05:00",
,162,11000,49999,0.1831,"2026-04-09 20:05:00",
,162,50000,99999,0.1755,"2026-04-09 20:05:00",
,162,100000,200000,0.1673,"2026-04-09 20:05:00",
,163,1000,10999,0.1907,"2026-04-09 20:05:00",
,163,11000,49999,0.1831,"2026-04-09 20:05:00",
,163,50000,99999,0.1755,"2026-04-09 20:05:00",
,163,100000,200000,0.1673,"2026-04-09 20:05:00",
,164,1000,10999,0.1907,"2026-04-09 20:05:00",
,164,11000,49999,0.1831,"2026-04-09 20:05:00",
,164,50000,99999,0.1755,"2026-04-09 20:05:00",
,164,100000,200000,0.1673,"2026-04-09 20:05:00",
,165,1000,10999,0.1907,"2026-04-09 20:05:00",
,165,11000,49999,0.1831,"2026-04-09 20:05:00",
,165,50000,99999,0.1755,"2026-04-09 20:05:00",
,165,100000,200000,0.1673,"2026-04-09 20:05:00",
,166,1000,10999,0.1907,"2026-04-09 20:05:00",
,166,11000,49999,0.1831,"2026-04-09 20:05:00",
,166,50000,99999,0.1755,"2026-04-09 20:05:00",
,166,100000,200000,0.1673,"2026-04-09 20:05:00",
,167,1000,10999,0.1907,"2026-04-09 20:05:00",
,167,11000,49999,0.1831,"2026-04-09 20:05:00",
,167,50000,99999,0.1755,"2026-04-09 20:05:00",
,167,100000,200000,0.1673,"2026-04-09 20:05:00",
,168,1000,10999,0.1907,"2026-04-09 20:05:00",
,168,11000,49999,0.1831,"2026-04-09 20:05:00",
,168,50000,99999,0.1755,"2026-04-09 20:05:00",
,168,100000,200000,0.1673,"2026-04-09 20:05:00",
,169,1000,10999,0.1907,"2026-04-09 20:05:00",
,169,11000,49999,0.1831,"2026-04-09 20:05:00",
,169,50000,99999,0.1755,"2026-04-09 20:05:00",
,169,100000,200000,0.1673,"2026-04-09 20:05:00",
,170,1000,10999,0.1907,"2026-04-09 20:05:00",
,170,11000,49999,0.1831,"2026-04-09 20:05:00",
,170,50000,99999,0.1755,"2026-04-09 20:05:00",
,170,100000,200000,0.1673,"2026-04-09 20:05:00",
,171,1000,10999,0.2570,"2026-04-09 20:05:00",
,171,11000,49999,0.2492,"2026-04-09 20:05:00",
,171,50000,99999,0.2413,"2026-04-09 20:05:00",
,171,100000,200000,0.2256,"2026-04-09 20:05:00",
,172,1000,10999,0.2231,"2026-04-09 20:05:00",
,172,11000,49999,0.2161,"2026-04-09 20:05:00",
,172,50000,99999,0.2091,"2026-04-09 20:05:00",
,172,100000,200000,0.1950,"2026-04-09 20:05:00",
,173,1000,10999,0.2229,"2026-04-09 20:05:00",
,173,11000,49999,0.2160,"2026-04-09 20:05:00",
,173,50000,99999,0.2091,"2026-04-09 20:05:00",
,173,100000,200000,0.1954,"2026-04-09 20:05:00",
,174,1000,10999,0.1500,"2026-04-09 20:05:00",
,174,11000,49999,0.1385,"2026-04-09 20:05:00",
,174,50000,99999,0.1269,"2026-04-09 20:05:00",
,174,100000,200000,0.1123,"2026-04-09 20:05:00",
,176,1000,10999,0.1674,"2026-04-09 20:05:00",
,176,11000,49999,0.1605,"2026-04-09 20:05:00",
,176,50000,99999,0.1536,"2026-04-09 20:05:00",
,176,100000,200000,0.1399,"2026-04-09 20:05:00",
,177,1000,10999,0.1619,"2026-04-09 20:05:00",
,177,11000,49999,0.1584,"2026-04-09 20:05:00",
,177,50000,99999,0.1550,"2026-04-09 20:05:00",
,177,100000,200000,0.1481,"2026-04-09 20:05:00",
,178,1000,10999,0.1344,"2026-04-09 20:05:00",
,178,11000,49999,0.1233,"2026-04-09 20:05:00",
,178,50000,99999,0.1123,"2026-04-09 20:05:00",
,178,100000,200000,0.0986,"2026-04-09 20:05:00",
,179,1000,10999,0.1461,"2026-04-09 20:05:00",
,179,11000,49999,0.1392,"2026-04-09 20:05:00",
,179,50000,99999,0.1324,"2026-04-09 20:05:00",
,179,100000,200000,0.1224,"2026-04-09 20:05:00",
,181,1000,10999,0.1674,"2026-04-09 20:05:00",
,181,11000,49999,0.1646,"2026-04-09 20:05:00",
,181,50000,99999,0.1619,"2026-04-09 20:05:00",
,181,100000,200000,0.1536,"2026-04-09 20:05:00",
,182,1000,10999,0.1674,"2026-04-09 20:05:00",
,182,11000,49999,0.1605,"2026-04-09 20:05:00",
,182,50000,99999,0.1536,"2026-04-09 20:05:00",
,182,100000,200000,0.1399,"2026-04-09 20:05:00",
,183,1000,10999,0.1344,"2026-04-09 20:05:00",
,183,11000,49999,0.1233,"2026-04-09 20:05:00",
,183,50000,99999,0.1123,"2026-04-09 20:05:00",
,183,100000,200000,0.0986,"2026-04-09 20:05:00",
,184,1000,10999,0.0986,"2026-04-09 20:05:00",
,184,11000,49999,0.0917,"2026-04-09 20:05:00",
,184,50000,99999,0.0848,"2026-04-09 20:05:00",
,184,100000,200000,0.0710,"2026-04-09 20:05:00",
,185,1000,10999,0.1756,"2026-04-09 20:05:00",
,185,11000,49999,0.1704,"2026-04-09 20:05:00",
,185,50000,99999,0.1652,"2026-04-09 20:05:00",
,185,100000,200000,0.1619,"2026-04-09 20:05:00",
,186,1000,10999,0.1466,"2026-04-09 20:05:00",
,186,11000,49999,0.1402,"2026-04-09 20:05:00",
,186,50000,99999,0.1337,"2026-04-09 20:05:00",
,186,100000,200000,0.1207,"2026-04-09 20:05:00",
,188,1000,10999,0.1674,"2026-04-09 20:05:00",
,188,11000,49999,0.1605,"2026-04-09 20:05:00",
,188,50000,99999,0.1536,"2026-04-09 20:05:00",
,188,100000,200000,0.1399,"2026-04-09 20:05:00",
,189,1000,10999,0.1123,"2026-04-09 20:05:00",
,189,11000,49999,0.1054,"2026-04-09 20:05:00",
,189,50000,99999,0.0986,"2026-04-09 20:05:00",
,189,100000,200000,0.0972,"2026-04-09 20:05:00",
,190,1000,10999,0.1572,"2026-04-09 20:05:00",
,190,11000,49999,0.1462,"2026-04-09 20:05:00",
,190,50000,99999,0.1352,"2026-04-09 20:05:00",
,190,100000,200000,0.1215,"2026-04-09 20:05:00",
,192,1000,10999,0.1812,"2026-04-09 20:05:00",
,192,11000,49999,0.1743,"2026-04-09 20:05:00",
,192,50000,99999,0.1674,"2026-04-09 20:05:00",
,192,100000,200000,0.1536,"2026-04-09 20:05:00",
,193,1000,10999,0.1699,"2026-04-09 20:05:00",
,193,11000,49999,0.1627,"2026-04-09 20:05:00",
,193,50000,99999,0.1556,"2026-04-09 20:05:00",
,193,100000,200000,0.1412,"2026-04-09 20:05:00",
,195,1000,10999,0.1949,"2026-04-09 20:05:00",
,195,11000,49999,0.1922,"2026-04-09 20:05:00",
,195,50000,99999,0.1894,"2026-04-09 20:05:00",
,195,100000,200000,0.1812,"2026-04-09 20:05:00",
,196,1000,10999,0.1812,"2026-04-09 20:05:00",
,196,11000,49999,0.1784,"2026-04-09 20:05:00",
,196,50000,99999,0.1756,"2026-04-09 20:05:00",
,196,100000,200000,0.1674,"2026-04-09 20:05:00",
,197,1000,10999,0.1812,"2026-04-09 20:05:00",
,197,11000,49999,0.1743,"2026-04-09 20:05:00",
,197,50000,99999,0.1674,"2026-04-09 20:05:00",
,197,100000,200000,0.1536,"2026-04-09 20:05:00",
,198,1000,10999,0.2143,"2026-04-09 20:05:00",
,198,11000,49999,0.2075,"2026-04-09 20:05:00",
,198,50000,99999,0.2006,"2026-04-09 20:05:00",
,198,100000,200000,0.1868,"2026-04-09 20:05:00",
,199,1000,10999,0.1949,"2026-04-09 20:05:00",
,199,11000,49999,0.1880,"2026-04-09 20:05:00",
,199,50000,99999,0.1812,"2026-04-09 20:05:00",
,199,100000,200000,0.1674,"2026-04-09 20:05:00",
,200,1000,10999,0.2143,"2026-04-09 20:05:00",
,200,11000,49999,0.2075,"2026-04-09 20:05:00",
,200,50000,99999,0.2006,"2026-04-09 20:05:00",
,200,100000,200000,0.1868,"2026-04-09 20:05:00",
,201,1000,10999,0.1949,"2026-04-09 20:05:00",
,201,11000,49999,0.1880,"2026-04-09 20:05:00",
,201,50000,99999,0.1812,"2026-04-09 20:05:00",
,201,100000,200000,0.1674,"2026-04-09 20:05:00",
,202,1000,10999,0.2059,"2026-04-09 20:05:00",
,202,11000,49999,0.2025,"2026-04-09 20:05:00",
,202,50000,99999,0.1990,"2026-04-09 20:05:00",
,202,100000,200000,0.1922,"2026-04-09 20:05:00",
,203,1000,10999,0.3166,"2026-04-09 20:05:00",
,203,11000,49999,0.3097,"2026-04-09 20:05:00",
,203,50000,99999,0.3028,"2026-04-09 20:05:00",
,203,100000,200000,0.2891,"2026-04-09 20:05:00",
,204,1000,10999,0.2114,"2026-04-09 20:05:00",
,204,11000,49999,0.2087,"2026-04-09 20:05:00",
,204,50000,99999,0.2059,"2026-04-09 20:05:00",
,204,100000,200000,0.1990,"2026-04-09 20:05:00",
,205,1000,10999,0.2114,"2026-04-09 20:05:00",
,205,11000,49999,0.2087,"2026-04-09 20:05:00",
,205,50000,99999,0.2059,"2026-04-09 20:05:00",
,205,100000,200000,0.1990,"2026-04-09 20:05:00",
,206,1000,10999,0.2114,"2026-04-09 20:05:00",
,206,11000,49999,0.2114,"2026-04-09 20:05:00",
,206,50000,99999,0.2114,"2026-04-09 20:05:00",
,206,100000,200000,0.2114,"2026-04-09 20:05:00",
,207,1000,10999,0.2306,"2026-04-09 20:05:00",
,207,11000,49999,0.2306,"2026-04-09 20:05:00",
,207,50000,99999,0.2306,"2026-04-09 20:05:00",
,207,100000,200000,0.2306,"2026-04-09 20:05:00",
,208,1000,10999,0.2114,"2026-04-09 20:05:00",
,208,11000,49999,0.2114,"2026-04-09 20:05:00",
,208,50000,99999,0.2114,"2026-04-09 20:05:00",
,208,100000,200000,0.2114,"2026-04-09 20:05:00",
,209,1000,10999,1.2437,"2026-04-09 20:05:00",
,209,11000,49999,1.2368,"2026-04-09 20:05:00",
,209,50000,99999,1.2299,"2026-04-09 20:05:00",
,209,100000,200000,1.2162,"2026-04-09 20:05:00",
,210,1000,10999,0.5258,"2026-04-09 20:05:00",
,210,11000,49999,0.5121,"2026-04-09 20:05:00",
,210,50000,99999,0.4983,"2026-04-09 20:05:00",
,210,100000,200000,0.4708,"2026-04-09 20:05:00",
,211,1000,10999,0.1645,"2026-04-09 20:05:00",
,211,11000,49999,0.1576,"2026-04-09 20:05:00",
,211,50000,99999,0.1507,"2026-04-09 20:05:00",
,211,100000,200000,0.1438,"2026-04-09 20:05:00",
,212,1000,10999,0.1645,"2026-04-09 20:05:00",
,212,11000,49999,0.1576,"2026-04-09 20:05:00",
,212,50000,99999,0.1507,"2026-04-09 20:05:00",
,212,100000,200000,0.1438,"2026-04-09 20:05:00",
,213,1000,10999,0.1645,"2026-04-09 20:05:00",
,213,11000,49999,0.1576,"2026-04-09 20:05:00",
,213,50000,99999,0.1507,"2026-04-09 20:05:00",
,213,100000,200000,0.1438,"2026-04-09 20:05:00",
,214,1000,10999,0.1536,"2026-04-09 20:05:00",
,214,11000,49999,0.1467,"2026-04-09 20:05:00",
,214,50000,99999,0.1399,"2026-04-09 20:05:00",
,214,100000,200000,0.1261,"2026-04-09 20:05:00",
,215,1000,10999,0.1977,"2026-04-09 20:05:00",
,215,11000,49999,0.1908,"2026-04-09 20:05:00",
,215,50000,99999,0.1839,"2026-04-09 20:05:00",
,215,100000,200000,0.1701,"2026-04-09 20:05:00",
,216,1000,10999,0.2261,"2026-04-09 20:05:00",
,216,11000,49999,0.2192,"2026-04-09 20:05:00",
,216,50000,99999,0.2123,"2026-04-09 20:05:00",
,216,100000,200000,0.1985,"2026-04-09 20:05:00",
,217,1000,10999,0.2114,"2026-04-09 20:05:00",
,217,11000,49999,0.2087,"2026-04-09 20:05:00",
,217,50000,99999,0.2059,"2026-04-09 20:05:00",
,217,100000,200000,0.1990,"2026-04-09 20:05:00",
,218,1000,10999,0.2475,"2026-04-09 20:05:00",
,218,11000,49999,0.2406,"2026-04-09 20:05:00",
,218,50000,99999,0.2338,"2026-04-09 20:05:00",
,218,100000,200000,0.2200,"2026-04-09 20:05:00",
,219,1000,10999,0.2306,"2026-04-09 20:05:00",
,219,11000,49999,0.2306,"2026-04-09 20:05:00",
,219,50000,99999,0.2306,"2026-04-09 20:05:00",
,219,100000,200000,0.2306,"2026-04-09 20:05:00",
,220,1000,10999,0.2114,"2026-04-09 20:05:00",
,220,11000,49999,0.2114,"2026-04-09 20:05:00",
,220,50000,99999,0.2114,"2026-04-09 20:05:00",
,220,100000,200000,0.2114,"2026-04-09 20:05:00",
,221,1000,10999,0.2114,"2026-04-09 20:05:00",
,221,11000,49999,0.2114,"2026-04-09 20:05:00",
,221,50000,99999,0.2114,"2026-04-09 20:05:00",
,221,100000,200000,0.2114,"2026-04-09 20:05:00",
,222,1000,10999,0.2114,"2026-04-09 20:05:00",
,222,11000,49999,0.2114,"2026-04-09 20:05:00",
,222,50000,99999,0.2114,"2026-04-09 20:05:00",
,222,100000,200000,0.2114,"2026-04-09 20:05:00",
,223,1000,10999,0.6426,"2026-04-09 20:05:00",
,223,11000,49999,0.6357,"2026-04-09 20:05:00",
,223,50000,99999,0.6289,"2026-04-09 20:05:00",
,223,100000,200000,0.6151,"2026-04-09 20:05:00",
,224,1000,10999,0.2114,"2026-04-09 20:05:00",
,224,11000,49999,0.2087,"2026-04-09 20:05:00",
,224,50000,99999,0.2059,"2026-04-09 20:05:00",
,224,100000,200000,0.1977,"2026-04-09 20:05:00",
,225,1000,10999,0.2114,"2026-04-09 20:05:00",
,225,11000,49999,0.2073,"2026-04-09 20:05:00",
,225,50000,99999,0.2032,"2026-04-09 20:05:00",
,225,100000,200000,0.1977,"2026-04-09 20:05:00",
,226,1000,10999,0.2674,"2026-04-09 20:05:00",
,226,11000,49999,0.2598,"2026-04-09 20:05:00",
,226,50000,99999,0.2522,"2026-04-09 20:05:00",
,226,100000,200000,0.2371,"2026-04-09 20:05:00",
,227,1000,10999,0.2586,"2026-04-09 20:05:00",
,227,11000,49999,0.2510,"2026-04-09 20:05:00",
,227,50000,99999,0.2434,"2026-04-09 20:05:00",
,227,100000,200000,0.2283,"2026-04-09 20:05:00",
,228,1000,10999,0.2403,"2026-04-09 20:05:00",
,228,11000,49999,0.2328,"2026-04-09 20:05:00",
,228,50000,99999,0.2252,"2026-04-09 20:05:00",
,228,100000,200000,0.2101,"2026-04-09 20:05:00",
,229,1000,10999,0.5521,"2026-04-09 20:05:00",
,229,11000,49999,0.5384,"2026-04-09 20:05:00",
,229,50000,99999,0.5246,"2026-04-09 20:05:00",
,229,100000,200000,0.4971,"2026-04-09 20:05:00",
,230,1000,10999,0.2448,"2026-04-09 20:05:00",
,230,11000,49999,0.2378,"2026-04-09 20:05:00",
,230,50000,99999,0.2307,"2026-04-09 20:05:00",
,230,100000,200000,0.2167,"2026-04-09 20:05:00",
,231,1000,10999,0.1619,"2026-04-09 20:05:00",
,231,11000,49999,0.1550,"2026-04-09 20:05:00",
,231,50000,99999,0.1481,"2026-04-09 20:05:00",
,231,100000,200000,0.1344,"2026-04-09 20:05:00",
,232,1000,10999,0.5258,"2026-04-09 20:05:00",
,232,11000,49999,0.5121,"2026-04-09 20:05:00",
,232,50000,99999,0.4983,"2026-04-09 20:05:00",
,232,100000,200000,0.4708,"2026-04-09 20:05:00",
,233,1000,10999,0.1123,"2026-04-09 20:05:00",
,233,11000,49999,0.1054,"2026-04-09 20:05:00",
,233,50000,99999,0.0986,"2026-04-09 20:05:00",
,233,100000,200000,0.0972,"2026-04-09 20:05:00",
,234,1000,10999,0.1674,"2026-04-09 20:05:00",
,234,11000,49999,0.1646,"2026-04-09 20:05:00",
,234,50000,99999,0.1619,"2026-04-09 20:05:00",
,234,100000,200000,0.1536,"2026-04-09 20:05:00",
,235,1000,10999,0.1743,"2026-04-09 20:05:00",
,235,11000,49999,0.1708,"2026-04-09 20:05:00",
,235,50000,99999,0.1674,"2026-04-09 20:05:00",
,235,100000,200000,0.1605,"2026-04-09 20:05:00",
,236,1000,10999,0.1784,"2026-04-09 20:05:00",
,236,11000,49999,0.1743,"2026-04-09 20:05:00",
,236,50000,99999,0.1701,"2026-04-09 20:05:00",
,236,100000,200000,0.1564,"2026-04-09 20:05:00",
,238,1000,10999,0.5396,"2026-04-09 20:05:00",
,238,11000,49999,0.5327,"2026-04-09 20:05:00",
,238,50000,99999,0.5258,"2026-04-09 20:05:00",
,238,100000,200000,0.5121,"2026-04-09 20:05:00",
,239,1000,10999,0.2556,"2026-04-09 20:05:00",
,239,11000,49999,0.2487,"2026-04-09 20:05:00",
,239,50000,99999,0.2419,"2026-04-09 20:05:00",
,239,100000,200000,0.2281,"2026-04-09 20:05:00",
,240,1000,10999,0.2124,"2026-04-09 20:05:00",
,240,11000,49999,0.2055,"2026-04-09 20:05:00",
,240,50000,99999,0.1987,"2026-04-09 20:05:00",
,240,100000,200000,0.1849,"2026-04-09 20:05:00",
,241,1000,10999,0.1977,"2026-04-09 20:05:00",
,241,11000,49999,0.1908,"2026-04-09 20:05:00",
,241,50000,99999,0.1839,"2026-04-09 20:05:00",
,241,100000,200000,0.1701,"2026-04-09 20:05:00",
,242,1000,10999,0.5258,"2026-04-09 20:05:00",
,242,11000,49999,0.5121,"2026-04-09 20:05:00",
,242,50000,99999,0.4983,"2026-04-09 20:05:00",
,242,100000,200000,0.4708,"2026-04-09 20:05:00",
,243,1000,10999,0.2727,"2026-04-09 20:05:00",
,243,11000,49999,0.2658,"2026-04-09 20:05:00",
,243,50000,99999,0.2590,"2026-04-09 20:05:00",
,243,100000,200000,0.2452,"2026-04-09 20:05:00",
,244,1000,10999,0.1619,"2026-04-09 20:05:00",
,244,11000,49999,0.1550,"2026-04-09 20:05:00",
,244,50000,99999,0.1481,"2026-04-09 20:05:00",
,244,100000,200000,0.1344,"2026-04-09 20:05:00",
,245,1000,10999,0.2114,"2026-04-09 20:05:00",
,245,11000,49999,0.2046,"2026-04-09 20:05:00",
,245,50000,99999,0.1977,"2026-04-09 20:05:00",
,245,100000,200000,0.1839,"2026-04-09 20:05:00",
,246,1000,10999,0.2225,"2026-04-09 20:05:00",
,246,11000,49999,0.2190,"2026-04-09 20:05:00",
,246,50000,99999,0.2156,"2026-04-09 20:05:00",
,246,100000,200000,0.2087,"2026-04-09 20:05:00",
,247,1000,10999,0.2142,"2026-04-09 20:05:00",
,247,11000,49999,0.2073,"2026-04-09 20:05:00",
,247,50000,99999,0.2004,"2026-04-09 20:05:00",
,247,100000,200000,0.1867,"2026-04-09 20:05:00",
,248,1000,10999,0.5258,"2026-04-09 20:05:00",
,248,11000,49999,0.5121,"2026-04-09 20:05:00",
,248,50000,99999,0.4983,"2026-04-09 20:05:00",
,248,100000,200000,0.4708,"2026-04-09 20:05:00",
,249,1000,10999,0.2409,"2026-04-09 20:05:00",
,249,11000,49999,0.2340,"2026-04-09 20:05:00",
,249,50000,99999,0.2271,"2026-04-09 20:05:00",
,249,100000,200000,0.2134,"2026-04-09 20:05:00",
,250,1000,10999,0.2470,"2026-04-09 20:05:00",
,250,11000,49999,0.2398,"2026-04-09 20:05:00",
,250,50000,99999,0.2326,"2026-04-09 20:05:00",
,250,100000,200000,0.2183,"2026-04-09 20:05:00",
,251,1000,10999,0.2023,"2026-04-09 20:05:00",
,251,11000,49999,0.1954,"2026-04-09 20:05:00",
,251,50000,99999,0.1885,"2026-04-09 20:05:00",
,251,100000,200000,0.1747,"2026-04-09 20:05:00",
,252,1000,10999,0.2023,"2026-04-09 20:05:00",
,252,11000,49999,0.1954,"2026-04-09 20:05:00",
,252,50000,99999,0.1885,"2026-04-09 20:05:00",
,252,100000,200000,0.1747,"2026-04-09 20:05:00",
,253,1000,10999,0.2023,"2026-04-09 20:05:00",
,253,11000,49999,0.1954,"2026-04-09 20:05:00",
,253,50000,99999,0.1885,"2026-04-09 20:05:00",
,253,100000,200000,0.1747,"2026-04-09 20:05:00",
,254,1000,10999,0.2023,"2026-04-09 20:05:00",
,254,11000,49999,0.1954,"2026-04-09 20:05:00",
,254,50000,99999,0.1885,"2026-04-09 20:05:00",
,254,100000,200000,0.1747,"2026-04-09 20:05:00",
,255,1000,10999,0.2023,"2026-04-09 20:05:00",
,255,11000,49999,0.1954,"2026-04-09 20:05:00",
,255,50000,99999,0.1885,"2026-04-09 20:05:00",
,255,100000,200000,0.1747,"2026-04-09 20:05:00",
,256,1000,10999,0.2023,"2026-04-09 20:05:00",
,256,11000,49999,0.1954,"2026-04-09 20:05:00",
,256,50000,99999,0.1885,"2026-04-09 20:05:00",
,256,100000,200000,0.1747,"2026-04-09 20:05:00",
,257,1000,10999,0.2023,"2026-04-09 20:05:00",
,257,11000,49999,0.1954,"2026-04-09 20:05:00",
,257,50000,99999,0.1885,"2026-04-09 20:05:00",
,257,100000,200000,0.1747,"2026-04-09 20:05:00",
,258,1000,10999,0.2023,"2026-04-09 20:05:00",
,258,11000,49999,0.1954,"2026-04-09 20:05:00",
,258,50000,99999,0.1885,"2026-04-09 20:05:00",
,258,100000,200000,0.1747,"2026-04-09 20:05:00",
,259,1000,10999,0.1913,"2026-04-09 20:05:00",
,259,11000,49999,0.1841,"2026-04-09 20:05:00",
,259,50000,99999,0.1768,"2026-04-09 20:05:00",
,259,100000,200000,0.1624,"2026-04-09 20:05:00",
,260,1000,10999,0.1913,"2026-04-09 20:05:00",
,260,11000,49999,0.1838,"2026-04-09 20:05:00",
,260,50000,99999,0.1762,"2026-04-09 20:05:00",
,260,100000,200000,0.1611,"2026-04-09 20:05:00",
,261,1000,10999,0.1913,"2026-04-09 20:05:00",
,261,11000,49999,0.1838,"2026-04-09 20:05:00",
,261,50000,99999,0.1762,"2026-04-09 20:05:00",
,261,100000,200000,0.1611,"2026-04-09 20:05:00",
